ApplicantID,Year,Program,Branch,Quota,SeatType,KA_Flag,State,District,UrbanRural,Marks10,Marks12,MeritScore,ApplicationDate,Admitted,AdmitSeat
CE03190,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,80.25,92.36,89.4,3/10/2019,Yes,Computer Engineering_GOVT_2019
CE03252,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,81.1,83.97,88.68,3/5/2019,Yes,Computer Engineering_GOVT_2019
CE03267,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,88.86,84.29,88.22,1/16/2019,Yes,Computer Engineering_GOVT_2019
CE03244,2019,B.Tech,Computer Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,87.98,80.8,86.77,2/27/2019,Yes,Computer Engineering_MGMT_2019
CE03207,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,91.54,87.08,86.56,2/16/2019,Yes,Computer Engineering_GOVT_2019
CE03199,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,79.6,91.13,86.45,2/15/2019,Yes,Computer Engineering_GOVT_2019
CE03336,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,73.2,89.6,86.37,6/14/2019,Yes,Computer Engineering_GOVT_2019
CE03347,2019,B.Tech,Computer Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,86.65,88.09,86.29,5/15/2019,Yes,Computer Engineering_MGMT_2019
CE03262,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,81.77,76.14,85.92,2/25/2019,Yes,Computer Engineering_GOVT_2019
CE03232,2019,B.Tech,Computer Engineering,Management,Self-Financed,1,Karnataka,Shimoga,Rural,84.89,79.59,85.85,3/18/2019,Yes,Computer Engineering_MGMT_2019
CE03326,2019,B.Tech,Computer Engineering,Government,Merit,0,Andhra Pradesh,Pune,Urban,96.02,78.74,85.79,6/21/2019,Yes,Computer Engineering_GOVT_2019
CE03193,2019,B.Tech,Computer Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,96.51,75.75,85.72,1/11/2019,Yes,Computer Engineering_MGMT_2019
CE03187,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,70.81,93.96,85.7,6/19/2019,Yes,Computer Engineering_GOVT_2019
CE03206,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,91.91,82.99,85.63,2/5/2019,Yes,Computer Engineering_GOVT_2019
CE03319,2019,B.Tech,Computer Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,86.74,83.51,85.57,2/24/2019,Yes,Computer Engineering_MGMT_2019
CE03304,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,82.97,88.06,85.31,3/13/2019,Yes,Computer Engineering_GOVT_2019
CE03316,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,81.5,83.68,85.3,5/7/2019,Yes,Computer Engineering_GOVT_2019
CE03297,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,78.05,92.79,85.28,6/6/2019,Yes,Computer Engineering_GOVT_2019
CE03180,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,82.99,85.78,85.13,3/24/2019,Yes,Computer Engineering_GOVT_2019
CE03161,2019,B.Tech,Computer Engineering,Management,Self-Financed,1,Karnataka,Dharwad,Rural,86.78,81.74,84.87,3/14/2019,Yes,Computer Engineering_MGMT_2019
CE03217,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,88.1,81.02,84.81,2/5/2019,Yes,Computer Engineering_GOVT_2019
CE03269,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,89.42,86.5,84.72,1/9/2019,Yes,Computer Engineering_GOVT_2019
CE03320,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,92.02,77.7,84.64,2/9/2019,Yes,Computer Engineering_GOVT_2019
CE03210,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,87.94,73.27,84.58,4/2/2019,Yes,Computer Engineering_GOVT_2019
CE03333,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,82.62,83.33,84.34,1/13/2019,Yes,Computer Engineering_GOVT_2019
CE03294,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,73.48,80.81,84.2,3/1/2019,Yes,Computer Engineering_GOVT_2019
CE03192,2019,B.Tech,Computer Engineering,Management,Self-Financed,1,Karnataka,Shimoga,Rural,93.07,84.23,84.12,5/24/2019,Yes,Computer Engineering_MGMT_2019
CE03197,2019,B.Tech,Computer Engineering,Management,Self-Financed,1,Karnataka,Shimoga,Rural,86.97,82.42,84.09,1/3/2019,Yes,Computer Engineering_MGMT_2019
CE03309,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,81.15,90.17,84.06,2/3/2019,Yes,Computer Engineering_GOVT_2019
CE03254,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,86.93,80.22,84.05,2/10/2019,Yes,Computer Engineering_GOVT_2019
CE03219,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,92.78,79.52,84,3/7/2019,Yes,Computer Engineering_GOVT_2019
CE03332,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,93.01,83.99,83.97,5/15/2019,Yes,Computer Engineering_GOVT_2019
CE03285,2019,B.Tech,Computer Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,83.25,81.2,83.81,1/10/2019,Yes,Computer Engineering_MGMT_2019
CE03275,2019,B.Tech,Computer Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,86.1,77.08,83.72,3/18/2019,Yes,Computer Engineering_MGMT_2019
CE03343,2019,B.Tech,Computer Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,97.89,79.63,83.71,4/8/2019,Yes,Computer Engineering_MGMT_2019
CE03292,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,83.18,78.76,83.63,2/22/2019,Yes,Computer Engineering_GOVT_2019
CE03317,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,84.26,80.85,83.35,6/22/2019,Yes,Computer Engineering_GOVT_2019
CE03241,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,87.13,80.28,83.32,4/17/2019,Yes,Computer Engineering_GOVT_2019
CE03259,2019,B.Tech,Computer Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,93.21,75.97,83.24,3/5/2019,Yes,Computer Engineering_MGMT_2019
CE03284,2019,B.Tech,Computer Engineering,Government,Merit,0,Tamil Nadu,Coimbatore,Urban,74.38,86.69,83.11,6/18/2019,Yes,Computer Engineering_GOVT_2019
CE03203,2019,B.Tech,Computer Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,75.58,83.73,82.97,3/19/2019,Yes,Computer Engineering_GOVT_2019
CE03159,2019,B.Tech,Computer Engineering,Management,Self-Financed,1,Karnataka,Shimoga,Rural,77.74,81.22,82.69,1/22/2019,Yes,Computer Engineering_MGMT_2019
CE00768,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,94.41,87.98,95.48,5/13/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00445,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,0,Maharashtra,Coimbatore,Urban,86.36,96.08,94.34,4/15/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00362,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,87.91,85.5,93.99,2/13/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00739,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Davanagere,Rural,85.03,87.91,93.86,4/5/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00326,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,83.11,92.49,93.3,6/10/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00136,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,83.34,91.06,92.78,6/15/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00123,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,83.74,92.6,92.56,6/17/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00778,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,78.17,93,92.55,3/16/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00769,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,94.58,88.76,92.54,1/2/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00652,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,96.47,88.13,92.44,6/15/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00752,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,79.74,89.57,92.31,2/19/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00418,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,75.24,89.86,92.17,5/9/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00594,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,90.05,85.85,92.17,3/6/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00085,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,84.05,91.01,91.77,2/18/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00699,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,92,88.19,91.54,3/28/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00615,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,81.69,89.63,90.99,3/18/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00410,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,86.68,86.48,90.73,3/23/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00694,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,89.98,83.14,90.68,1/5/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00267,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,77.18,89.11,90.56,3/1/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00349,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,85.71,92.46,90.5,5/25/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00817,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,82.62,92.34,90.26,1/14/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00197,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,85.87,93.31,90.15,4/2/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00179,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,79.33,87.63,89.88,5/27/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00288,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,81.14,88.25,89.77,5/10/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00596,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Belagavi,Rural,84.05,88.43,89.68,2/8/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00720,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Dharwad,Rural,88.37,90.09,89.57,3/5/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00142,2019,B.Tech,Computer Science and Engineering,Government,Merit,0,Kerala,Chennai,Urban,79.67,88.79,89.43,3/12/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00655,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,79.52,91.1,89.3,1/10/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00676,2019,B.Tech,Computer Science and Engineering,Government,Merit,0,Telangana,Pune,Urban,83.48,87.2,89.3,1/3/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00561,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,83.68,90.07,89.27,2/15/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00048,2019,B.Tech,Computer Science and Engineering,Government,Merit,0,Tamil Nadu,Pune,Urban,100,81.63,89.1,5/25/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00574,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,87.65,90.47,88.97,1/26/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00504,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,100,80.28,88.86,1/12/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00532,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,72.36,90,88.85,2/25/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00187,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,91.29,90.37,88.81,3/3/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00747,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Davanagere,Rural,95.63,83.11,88.59,2/25/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00803,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Davanagere,Rural,89.31,84.46,88.53,5/26/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00002,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Tumkur,Rural,80.6,88.63,88.52,2/8/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00036,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,77.71,90.93,88.39,6/15/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00243,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Tumkur,Rural,88.63,85.5,88.36,3/6/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00056,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,79.99,90.12,88.3,5/25/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00125,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,82.11,89.41,88.2,3/22/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00351,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Urban,Urban,82.74,89,88.09,2/9/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00331,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,0,Tamil Nadu,Chennai,Urban,73.85,88.83,88,2/22/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00784,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,77.69,92.4,87.99,5/16/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00415,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Belagavi,Rural,80.45,88.79,87.97,3/25/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00108,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Hubli-Dharwad,Rural,75.51,89.5,87.95,2/19/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00385,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,81.18,83.62,87.72,6/3/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00185,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,78.18,85.51,87.57,6/3/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00216,2019,B.Tech,Computer Science and Engineering,Government,Merit,0,Kerala,Hyderabad,Urban,83.85,85.19,87.56,4/25/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00587,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,85.73,86.63,87.52,6/23/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00219,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,89.9,77.58,87.5,3/10/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00325,2019,B.Tech,Computer Science and Engineering,Government,Merit,0,Maharashtra,Kochi,Rural,76.69,94.47,87.44,4/4/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00132,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,84.26,82.96,87.42,1/3/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00436,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Tumkur,Rural,84.59,85.51,87.36,5/13/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00422,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,0,Telangana,Pune,Urban,78.28,82.81,87.33,2/3/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00432,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,83.17,84.99,87.29,5/12/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00751,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Shimoga,Rural,64.42,92.42,87.29,5/15/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00713,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Dharwad,Rural,76.5,86.84,87.25,6/19/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00825,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,83.09,86.43,87.19,2/18/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00225,2019,B.Tech,Computer Science and Engineering,Government,Merit,0,Andhra Pradesh,Pune,Urban,81.35,82.38,87.12,2/27/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00613,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,93,82.51,87.1,5/5/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00526,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mangalore,Urban,91.23,84.14,87.08,5/4/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00083,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,87.23,77.47,86.97,1/13/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00394,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Urban,Urban,77.22,91.21,86.83,3/12/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00001,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Bengaluru Rural,Rural,85.89,88.18,86.79,1/24/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00637,2019,B.Tech,Computer Science and Engineering,Government,Merit,0,Maharashtra,Chennai,Urban,89.47,81.88,86.76,6/17/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00834,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Tumkur,Rural,84.93,85.46,86.74,2/26/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00453,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Davanagere,Rural,87.79,85.89,86.73,5/21/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00757,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Tumkur,Rural,88.92,87.09,86.73,6/12/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00015,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,86.88,86.85,86.64,3/28/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00038,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Mangalore,Urban,77.08,82.58,86.62,6/18/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00555,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Mysuru,Urban,88.13,92.71,86.58,5/5/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00560,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Hubli-Dharwad,Rural,73.31,96.97,86.54,3/28/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00406,2019,B.Tech,Computer Science and Engineering,Management,Self-Financed,1,Karnataka,Tumkur,Rural,87.51,87.14,86.5,4/28/2019,Yes,Computer Science and Engineering_MGMT_2019
CE00463,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Mysuru,Urban,96.48,82.28,86.48,5/1/2019,Yes,Computer Science and Engineering_GOVT_2019
CE00027,2019,B.Tech,Computer Science and Engineering,Government,Merit,1,Karnataka,Bengaluru Rural,Rural,88.86,82.02,86.45,5/21/2019,Yes,Computer Science and Engineering_GOVT_2019
